LocationType,Location,PlacementType,TimeFrame,DataFormat,Data
State,Nevada,Pre-adoptive home,2000,Percent,<.5%
State,Nevada,Group home or institution,2000,Percent,0.07
State,Nevada,Foster family home - relative,2000,Percent,0.15
State,Nevada,Foster family home - non-relative,2000,Percent,0.77
State,Nebraska,Trial home visit,2000,Percent,0.19
State,Nebraska,Supervised independent living,2000,Percent,0.01
State,Nebraska,Runaway,2000,Percent,0.02
State,Nebraska,Pre-adoptive home,2000,Percent,0.01
State,Nebraska,Group home or institution,2000,Percent,0.27
State,Nebraska,Foster family home - relative,2000,Percent,0.12
State,Nebraska,Foster family home - non-relative,2000,Percent,0.38
State,Montana,Trial home visit,2000,Percent,N.R.
State,Montana,Supervised independent living,2000,Percent,<.5%
State,Montana,Runaway,2000,Percent,N.R.
State,Montana,Pre-adoptive home,2000,Percent,N.R.
State,Montana,Group home or institution,2000,Percent,0.13
State,Montana,Foster family home - relative,2000,Percent,0.32
State,Montana,Foster family home - non-relative,2000,Percent,0.55
State,Missouri,Trial home visit,2000,Percent,0.06
State,Missouri,Supervised independent living,2000,Percent,0.02
State,Missouri,Runaway,2000,Percent,0.02
State,Missouri,Pre-adoptive home,2000,Percent,0.1
State,Missouri,Group home or institution,2000,Percent,0.19
State,Missouri,Foster family home - relative,2000,Percent,0.24
State,Missouri,Foster family home - non-relative,2000,Percent,0.38
State,Mississippi,Trial home visit,2000,Percent,0.08
State,Mississippi,Supervised independent living,2000,Percent,0.01
State,Mississippi,Runaway,2000,Percent,<.5%
State,Mississippi,Pre-adoptive home,2000,Percent,0.01
State,Mississippi,Group home or institution,2000,Percent,0.23
State,Mississippi,Foster family home - relative,2000,Percent,0.33
State,Mississippi,Foster family home - non-relative,2000,Percent,0.34
State,Minnesota,Trial home visit,2000,Percent,N.R.
State,Minnesota,Supervised independent living,2000,Percent,<.5%
State,Minnesota,Runaway,2000,Percent,<.5%
State,Minnesota,Pre-adoptive home,2000,Percent,0.05
State,Minnesota,Group home or institution,2000,Percent,0.29
State,Minnesota,Foster family home - relative,2000,Percent,0.17
State,Minnesota,Foster family home - non-relative,2000,Percent,0.49
State,Michigan,Trial home visit,2000,Percent,N.R.
State,Michigan,Supervised independent living,2000,Percent,0.03
State,Michigan,Runaway,2000,Percent,<.5%
State,Michigan,Pre-adoptive home,2000,Percent,0.05
State,Michigan,Group home or institution,2000,Percent,0.18
State,Michigan,Foster family home - relative,2000,Percent,0.3
State,Michigan,Foster family home - non-relative,2000,Percent,0.44
State,Massachusetts,Trial home visit,2000,Percent,0.01
State,Massachusetts,Supervised independent living,2000,Percent,0.03
State,Massachusetts,Runaway,2000,Percent,0.02
State,Massachusetts,Pre-adoptive home,2000,Percent,0.04
State,Massachusetts,Group home or institution,2000,Percent,0.19
State,Massachusetts,Foster family home - relative,2000,Percent,0.18
State,Massachusetts,Foster family home - non-relative,2000,Percent,0.53
State,Maryland,Trial home visit,2000,Percent,0.06
State,Maryland,Supervised independent living,2000,Percent,0.01
State,Maryland,Runaway,2000,Percent,0.01
State,Maryland,Pre-adoptive home,2000,Percent,0.04
State,Maryland,Group home or institution,2000,Percent,0.22
State,Maryland,Foster family home - relative,2000,Percent,0.38
State,Maryland,Foster family home - non-relative,2000,Percent,0.29
State,Maine,Trial home visit,2000,Percent,0.04
State,Maine,Supervised independent living,2000,Percent,0.04
State,Maine,Runaway,2000,Percent,<.5%
State,Maine,Pre-adoptive home,2000,Percent,0.06
State,Maine,Group home or institution,2000,Percent,0.13
State,Maine,Foster family home - relative,2000,Percent,0.04
State,Maine,Foster family home - non-relative,2000,Percent,0.69
State,Louisiana,Trial home visit,2000,Percent,0.04
State,Louisiana,Supervised independent living,2000,Percent,<.5%
State,Louisiana,Runaway,2000,Percent,0.01
State,Louisiana,Pre-adoptive home,2000,Percent,<.5%
State,Louisiana,Group home or institution,2000,Percent,0.24
State,Louisiana,Foster family home - relative,2000,Percent,0.12
State,Louisiana,Foster family home - non-relative,2000,Percent,0.59
State,Kentucky,Trial home visit,2000,Percent,N.R.
State,Kentucky,Supervised independent living,2000,Percent,0.01
State,Kentucky,Runaway,2000,Percent,N.R.
State,Kentucky,Pre-adoptive home,2000,Percent,0.03
State,Kentucky,Group home or institution,2000,Percent,0.34
State,Kentucky,Foster family home - relative,2000,Percent,0.09
State,Kentucky,Foster family home - non-relative,2000,Percent,0.53
State,Kansas,Trial home visit,2000,Percent,0.17
State,Kansas,Supervised independent living,2000,Percent,0.01
State,Kansas,Runaway,2000,Percent,0.02
State,Kansas,Pre-adoptive home,2000,Percent,0.04
State,Kansas,Group home or institution,2000,Percent,0.14
State,Kansas,Foster family home - relative,2000,Percent,0.14
State,Kansas,Foster family home - non-relative,2000,Percent,0.48
State,Iowa,Trial home visit,2000,Percent,N.R.
State,Iowa,Supervised independent living,2000,Percent,0.02
State,Iowa,Runaway,2000,Percent,<.5%
State,Iowa,Pre-adoptive home,2000,Percent,0.06
State,Iowa,Group home or institution,2000,Percent,0.39
State,Iowa,Foster family home - relative,2000,Percent,0.01
State,Iowa,Foster family home - non-relative,2000,Percent,0.53
State,Indiana,Trial home visit,2000,Percent,0.06
State,Indiana,Supervised independent living,2000,Percent,<.5%
State,Indiana,Runaway,2000,Percent,0.01
State,Indiana,Pre-adoptive home,2000,Percent,N.R.
State,Indiana,Group home or institution,2000,Percent,0.21
State,Indiana,Foster family home - relative,2000,Percent,0.17
State,Indiana,Foster family home - non-relative,2000,Percent,0.55
State,Illinois,Trial home visit,2000,Percent,<.5%
State,Illinois,Supervised independent living,2000,Percent,0.05
State,Illinois,Runaway,2000,Percent,0.03
State,Illinois,Pre-adoptive home,2000,Percent,0.11
State,Illinois,Group home or institution,2000,Percent,0.11
State,Illinois,Foster family home - relative,2000,Percent,0.31
State,Illinois,Foster family home - non-relative,2000,Percent,0.4
State,Idaho,Trial home visit,2000,Percent,<.5%
State,Idaho,Supervised independent living,2000,Percent,<.5%
State,Idaho,Runaway,2000,Percent,<.5%
State,Idaho,Pre-adoptive home,2000,Percent,0.05
State,Idaho,Group home or institution,2000,Percent,0.18
State,Idaho,Foster family home - relative,2000,Percent,0.1
State,Idaho,Foster family home - non-relative,2000,Percent,0.67
State,Hawaii,Trial home visit,2000,Percent,<.5%
State,Hawaii,Supervised independent living,2000,Percent,N.R.
State,Hawaii,Runaway,2000,Percent,0.01
State,Hawaii,Pre-adoptive home,2000,Percent,0.01
State,Hawaii,Group home or institution,2000,Percent,0.06
State,Hawaii,Foster family home - relative,2000,Percent,0.39
State,Hawaii,Foster family home - non-relative,2000,Percent,0.53
State,Georgia,Trial home visit,2000,Percent,N.R.
State,Georgia,Supervised independent living,2000,Percent,N.R.
State,Georgia,Runaway,2000,Percent,<.5%
State,Georgia,Pre-adoptive home,2000,Percent,0.05
State,Georgia,Group home or institution,2000,Percent,0.14
State,Georgia,Foster family home - relative,2000,Percent,0.18
State,Georgia,Foster family home - non-relative,2000,Percent,0.62
State,Florida,Trial home visit,2000,Percent,N.R.
State,Florida,Supervised independent living,2000,Percent,0.01
State,Florida,Runaway,2000,Percent,0.02
State,Florida,Pre-adoptive home,2000,Percent,0.04
State,Florida,Group home or institution,2000,Percent,0.06
State,Florida,Foster family home - relative,2000,Percent,0.48
State,Florida,Foster family home - non-relative,2000,Percent,0.39
City,District of Columbia,Trial home visit,2000,Percent,N.R.
City,District of Columbia,Supervised independent living,2000,Percent,N.R.
City,District of Columbia,Runaway,2000,Percent,0.02
City,District of Columbia,Pre-adoptive home,2000,Percent,<.5%
City,District of Columbia,Group home or institution,2000,Percent,0.22
City,District of Columbia,Foster family home - relative,2000,Percent,0.12
City,District of Columbia,Foster family home - non-relative,2000,Percent,0.64
State,Delaware,Trial home visit,2000,Percent,N.R.
State,Delaware,Supervised independent living,2000,Percent,<.5%
State,Delaware,Runaway,2000,Percent,N.R.
State,Delaware,Pre-adoptive home,2000,Percent,0.05
State,Delaware,Group home or institution,2000,Percent,0.25
State,Delaware,Foster family home - relative,2000,Percent,0.11
State,Delaware,Foster family home - non-relative,2000,Percent,0.59
State,Connecticut,Trial home visit,2000,Percent,<.5%
State,Connecticut,Supervised independent living,2000,Percent,0.02
State,Connecticut,Runaway,2000,Percent,N.R.
State,Connecticut,Pre-adoptive home,2000,Percent,0.04
State,Connecticut,Group home or institution,2000,Percent,0.31
State,Connecticut,Foster family home - relative,2000,Percent,0.2
State,Connecticut,Foster family home - non-relative,2000,Percent,0.43
State,Colorado,Trial home visit,2000,Percent,<.5%
State,Colorado,Supervised independent living,2000,Percent,0.01
State,Colorado,Runaway,2000,Percent,0.02
State,Colorado,Pre-adoptive home,2000,Percent,0.04
State,Colorado,Group home or institution,2000,Percent,0.23
State,Colorado,Foster family home - relative,2000,Percent,0.11
State,Colorado,Foster family home - non-relative,2000,Percent,0.58
State,California,Trial home visit,2000,Percent,0.05
State,California,Supervised independent living,2000,Percent,N.R.
State,California,Runaway,2000,Percent,0.03
State,California,Pre-adoptive home,2000,Percent,0.03
State,California,Group home or institution,2000,Percent,0.16
State,California,Foster family home - relative,2000,Percent,0.38
State,California,Foster family home - non-relative,2000,Percent,0.35
State,Arkansas,Trial home visit,2000,Percent,N.R.
State,Arkansas,Supervised independent living,2000,Percent,N.R.
State,Arkansas,Runaway,2000,Percent,0.03
State,Arkansas,Pre-adoptive home,2000,Percent,0.04
State,Arkansas,Group home or institution,2000,Percent,0.02
State,Arkansas,Foster family home - relative,2000,Percent,0.09
State,Arkansas,Foster family home - non-relative,2000,Percent,0.83
State,Arizona,Trial home visit,2000,Percent,0.01
State,Arizona,Supervised independent living,2000,Percent,0.01
State,Arizona,Runaway,2000,Percent,0.03
State,Arizona,Pre-adoptive home,2000,Percent,0.01
State,Arizona,Group home or institution,2000,Percent,0.25
State,Arizona,Foster family home - relative,2000,Percent,0.25
State,Arizona,Foster family home - non-relative,2000,Percent,0.43
State,Alaska,Trial home visit,2000,Percent,0.16
State,Alaska,Supervised independent living,2000,Percent,N.R.
State,Alaska,Runaway,2000,Percent,N.R.
State,Alaska,Pre-adoptive home,2000,Percent,0.02
State,Alaska,Group home or institution,2000,Percent,0.1
State,Alaska,Foster family home - relative,2000,Percent,0.31
State,Alaska,Foster family home - non-relative,2000,Percent,0.42
State,Alabama,Trial home visit,2000,Percent,0.06
State,Alabama,Supervised independent living,2000,Percent,<.5%
State,Alabama,Runaway,2000,Percent,0.01
State,Alabama,Pre-adoptive home,2000,Percent,0.02
State,Alabama,Group home or institution,2000,Percent,0.2
State,Alabama,Foster family home - relative,2000,Percent,0.13
State,Alabama,Foster family home - non-relative,2000,Percent,0.57
Nation,United States,Trial home visit,2000,Percent,0.03
Nation,United States,Supervised independent living,2000,Percent,0.01
Nation,United States,Runaway,2000,Percent,0.02
Nation,United States,Pre-adoptive home,2000,Percent,0.04
Nation,United States,Group home or institution,2000,Percent,0.18
Nation,United States,Foster family home - relative,2000,Percent,0.25
Nation,United States,Foster family home - non-relative,2000,Percent,0.47
Nation,United States,Trial home visit,2001,Percent,0.04
Nation,United States,Supervised independent living,2001,Percent,0.01
Nation,United States,Runaway,2001,Percent,0.02
Nation,United States,Pre-adoptive home,2001,Percent,0.04
Nation,United States,Group home or institution,2001,Percent,0.18
Nation,United States,Foster family home - relative,2001,Percent,0.24
Nation,United States,Foster family home - non-relative,2001,Percent,0.47
State,Alabama,Trial home visit,2001,Percent,0.06
State,Alabama,Supervised independent living,2001,Percent,<.5%
State,Alabama,Runaway,2001,Percent,0.01
State,Alabama,Pre-adoptive home,2001,Percent,0.03
State,Alabama,Group home or institution,2001,Percent,0.19
State,Alabama,Foster family home - relative,2001,Percent,0.13
State,Alabama,Foster family home - non-relative,2001,Percent,0.57
State,Alaska,Trial home visit,2001,Percent,0.15
State,Alaska,Supervised independent living,2001,Percent,N.R.
State,Alaska,Runaway,2001,Percent,N.R.
State,Alaska,Pre-adoptive home,2001,Percent,0.02
State,Alaska,Group home or institution,2001,Percent,0.1
State,Alaska,Foster family home - relative,2001,Percent,0.3
State,Alaska,Foster family home - non-relative,2001,Percent,0.43
State,Arizona,Trial home visit,2001,Percent,0.01
State,Arizona,Supervised independent living,2001,Percent,0.02
State,Arizona,Runaway,2001,Percent,0.03
State,Arizona,Pre-adoptive home,2001,Percent,0.01
State,Arizona,Group home or institution,2001,Percent,0.28
State,Arizona,Foster family home - relative,2001,Percent,0.26
State,Arizona,Foster family home - non-relative,2001,Percent,0.39
State,Arkansas,Trial home visit,2001,Percent,0.07
State,Arkansas,Supervised independent living,2001,Percent,0.01
State,Arkansas,Runaway,2001,Percent,0.03
State,Arkansas,Pre-adoptive home,2001,Percent,0.04
State,Arkansas,Group home or institution,2001,Percent,0.12
State,Arkansas,Foster family home - relative,2001,Percent,0.04
State,Arkansas,Foster family home - non-relative,2001,Percent,0.69
State,Colorado,Trial home visit,2001,Percent,<.5%
State,Colorado,Supervised independent living,2001,Percent,0.02
State,Colorado,Runaway,2001,Percent,0.03
State,Colorado,Pre-adoptive home,2001,Percent,0.11
State,Colorado,Group home or institution,2001,Percent,0.28
State,Colorado,Foster family home - relative,2001,Percent,0.1
State,Colorado,Foster family home - non-relative,2001,Percent,0.47
